obo.FOODON_03412209,"Lithodidae Samouelle, 1819","King crabs are a taxon of crab-like decapod crustaceans chiefly found in cold seas. Because of their large size and the taste of their meat, many species are widely caught and sold as food, the most common being the red king crab (*Paralithodes camtschaticus*). [https://en.wikipedia.org/wiki/King_crab]"
obo.FOODON_03412209,king crabs,"King crabs are a taxon of crab-like decapod crustaceans chiefly found in cold seas. Because of their large size and the taste of their meat, many species are widely caught and sold as food, the most common being the red king crab (*Paralithodes camtschaticus*). [https://en.wikipedia.org/wiki/King_crab]"
obo.FOODON_03412209,king crab family,"King crabs are a taxon of crab-like decapod crustaceans chiefly found in cold seas. Because of their large size and the taste of their meat, many species are widely caught and sold as food, the most common being the red king crab (*Paralithodes camtschaticus*). [https://en.wikipedia.org/wiki/King_crab]"
obo.FOODON_03317661,"vitamin oils and concentration containing more than 100,000 i.u. of vitamin a per gram",NONE
obo.FOODON_03316366,"potato product (dehydrated, made from cooked potatoes)",NONE
obo.FOODON_00001087,vegetable oil food product,"A lipid material derived from plants. Physically, oils are liquid at room temperature."
obo.FOODON_03307507,citrus juice (canned),NONE
obo.FOODON_00003825,balsam-pear leaf,A leaf of a cerasee plant (Momordica charantia)
obo.FOODON_00003825,bitter squash leaf,A leaf of a cerasee plant (Momordica charantia)
obo.FOODON_00003825,bitter melon leaf,A leaf of a cerasee plant (Momordica charantia)
obo.FOODON_00003825,cerasee leaf (whole),A leaf of a cerasee plant (Momordica charantia)
obo.FOODON_00003825,bitter gourd leaf,A leaf of a cerasee plant (Momordica charantia)
obo.FOODON_03302486,communion wafer,NONE
obo.FOODON_00003792,cardamon,A seed of a cardamom plant (Elettaria cardamomum).
obo.FOODON_00003792,cardamom,A seed of a cardamom plant (Elettaria cardamomum).
obo.FOODON_00003792,cardamom (whole),A seed of a cardamom plant (Elettaria cardamomum).
obo.FOODON_03309247,turbot (frozen),NONE
obo.FOODON_03315614,berry product,NONE
obo.NCBITaxon_47969,tilapia aurea,NONE
obo.NCBITaxon_47969,oreochromis aureus,NONE
obo.NCBITaxon_47969,"tilapia, blue",NONE
obo.NCBITaxon_47969,"Oreochromis aureus (Steindachner, 1864)",NONE
obo.NCBITaxon_47969,Oreochromis aureus,NONE
obo.NCBITaxon_47969,tilapia,NONE
obo.NCBITaxon_47969,blue tilapia,NONE
obo.FOODON_03304906,beef soup (instant),NONE
obo.FOODON_00002385,baking soda product,NONE
obo.FOODON_03307770,egg salad sandwich,NONE
obo.FOODON_03307770,egg sandwich,NONE
obo.CHEBI_27941,pullulan,NONE
obo.FOODON_03311860,meat filled puff,NONE
obo.FOODON_03305277,vegetable (creamed with whole milk solids),NONE
obo.FOODON_00001975,jack family (or carangidae) food product,NONE
obo.FOODON_03308022,pacific cod (raw),NONE
obo.FOODON_03310327,onion (frozen),NONE
obo.FOODON_03310201,ginseng tea with ginseng root (steeped),NONE
obo.FOODON_03412386,meretrix lusoria,NONE
obo.FOODON_03412386,"Meretrix lusoria (Roding, 1798)",NONE
obo.FOODON_03412386,japanese hard clam,NONE
obo.FOODON_03412386,"Meretrix lusoria (Röding, 1798)",NONE
obo.NCBITaxon_59291,baltic whitefish,NONE
obo.NCBITaxon_59291,Coregonus lavaretus,NONE
obo.NCBITaxon_59291,common whitefish,NONE
obo.NCBITaxon_59291,Coregonus lavaretus Dybowski 1874,NONE
obo.NCBITaxon_59291,coregonus lavaretus,NONE
obo.NCBITaxon_59291,whitefish,NONE
obo.NCBITaxon_59291,"Coregonus lavaretus (Linnaeus, 1758)",NONE
obo.FOODON_03308041,fish sausage (smoked),NONE
obo.FOODON_03310654,rice (boiled),NONE
obo.FOODON_03308761,belon oyster (raw),NONE
obo.FOODON_03317359,"poultry (boneless, canned)",NONE
obo.FOODON_03317359,deboned canned poultry,NONE
obo.FOODON_03315874,"red bell pepper (whole, raw)",NONE
obo.FOODON_03315874,red bell pepper,NONE
obo.FOODON_00002074,oriental blue crab food product,NONE
obo.FOODON_00003845,pig's ear,The cooked ear of pig which is used as food.
obo.FOODON_00003845,pork ear,The cooked ear of pig which is used as food.
obo.FOODON_00003845,porcine pig ear,The cooked ear of pig which is used as food.
obo.FOODON_00003845,pig ear,The cooked ear of pig which is used as food.
obo.FOODON_03316367,"potato product (dry, ready-to-eat)",NONE
obo.FOODON_03420307,seed oil,"The oil produced by pressing or extracting lipids from plant seeds (e.g. grapeseed oil, rapeseed oil, linseed oil) /AM"
obo.FOODON_03315593,drink mix (citrus based),NONE
obo.FOODON_03302488,wheat bread (canned),NONE
obo.FOODON_00002964,rostov rybez,"Kapchunka is an ungutted, dried, salted whitefish product of Russian ethnic origin."
obo.FOODON_00002964,Kapchunka fish,"Kapchunka is an ungutted, dried, salted whitefish product of Russian ethnic origin."
obo.FOODON_00002964,rybetz,"Kapchunka is an ungutted, dried, salted whitefish product of Russian ethnic origin."
obo.FOODON_00002964,ribeyza,"Kapchunka is an ungutted, dried, salted whitefish product of Russian ethnic origin."
obo.FOODON_03304924,beef noodle soup,NONE
obo.FOODON_03301940,baking powder,NONE
obo.FOODON_03311380,peanut butter sandwich (freeze-dried),NONE
obo.CHEBI_495055,beta-cyclodextrin,A cyclodextrin composed of seven alpha-(1->4) linked D-glucopyranose units.
obo.CHEBI_495055,"cyclodextrin, beta-",A cyclodextrin composed of seven alpha-(1->4) linked D-glucopyranose units.
obo.FOODON_03315684,bakery product (unstandardized),NONE
obo.FOODON_03305331,vegetable goulash (hungarian-style),NONE
obo.FOODON_00001980,jewfish food product,NONE
obo.FOODON_03308066,cod (smoked),NONE
obo.FOODON_03311124,yellow onion (sauteed),NONE
obo.FOODON_03310324,ginseng tea capsule,NONE
obo.NCBITaxon_7748,European river lamprey,A freshwater lamprey.
obo.NCBITaxon_7748,river lamprey,A freshwater lamprey.
obo.NCBITaxon_7748,Lampetra fluviatilis,A freshwater lamprey.
obo.NCBITaxon_7748,european river lamprey,A freshwater lamprey.
obo.NCBITaxon_7748,"Lampetra fluviatilis (Linnaeus, 1758)",A freshwater lamprey.
obo.NCBITaxon_7748,lampern,A freshwater lamprey.
obo.FOODON_03413639,"Chione undatella (G. B. Sowerby I, 1835)",NONE
obo.FOODON_03413639,chione undatella,NONE
obo.FOODON_03413639,"Chione undatella (Sowerby, 1835)",NONE
obo.FOODON_03413639,frilled venus,NONE
obo.FOODON_03413639,Chione undatella,NONE
obo.NCBITaxon_36181,"Coregonus artedii Lesueur, 1818",NONE
obo.NCBITaxon_36181,chub,NONE
obo.NCBITaxon_36181,lakefish,NONE
obo.NCBITaxon_36181,coregonus artedii,NONE
obo.NCBITaxon_36181,lake herring,NONE
obo.NCBITaxon_36181,cisco,NONE
obo.NCBITaxon_36181,Coregonus artedi,NONE
obo.NCBITaxon_36181,tullibee,NONE
obo.NCBITaxon_36181,"Coregonus artedi Lesueur, 1818",NONE
obo.NCBITaxon_36181,lake cisco,NONE
obo.FOODON_00001220,sausage (smoked),A sausage that is smoked.
obo.FOODON_03311295,"rice (medium grain, raw)",NONE
obo.FOODON_03308773,korean oyster (raw),NONE
obo.FOODON_03309387,poultry carcass,NONE
obo.FOODON_00002995,poblano powder,"Ancho Powder is a type of chile powder, specifically ground ancho (poblano) chile peppers."
obo.FOODON_00002995,ancho powder,"Ancho Powder is a type of chile powder, specifically ground ancho (poblano) chile peppers."
obo.FOODON_03412212,swimming crab family,"*Portunidae* is a family of crabs which contains the swimming crabs. Its members include many well-known shoreline crabs, such as the European shore crab (*Carcinus maenas*), blue crab (*Callinectes sapidus*), velvet crab (*Necora puber*) and lady crab (*Ovalipes ocellatus*). Two genera in the family are contrastingly named *Scylla* and *Charybdis*; the former contains the economically important species black crab (*Scylla serrata*) and *Scylla paramamosain*. [https://en.wikipedia.org/wiki/Portunidae]"
obo.FOODON_03412212,swimming crabs,"*Portunidae* is a family of crabs which contains the swimming crabs. Its members include many well-known shoreline crabs, such as the European shore crab (*Carcinus maenas*), blue crab (*Callinectes sapidus*), velvet crab (*Necora puber*) and lady crab (*Ovalipes ocellatus*). Two genera in the family are contrastingly named *Scylla* and *Charybdis*; the former contains the economically important species black crab (*Scylla serrata*) and *Scylla paramamosain*. [https://en.wikipedia.org/wiki/Portunidae]"
obo.FOODON_03412212,portunidae,"*Portunidae* is a family of crabs which contains the swimming crabs. Its members include many well-known shoreline crabs, such as the European shore crab (*Carcinus maenas*), blue crab (*Callinectes sapidus*), velvet crab (*Necora puber*) and lady crab (*Ovalipes ocellatus*). Two genera in the family are contrastingly named *Scylla* and *Charybdis*; the former contains the economically important species black crab (*Scylla serrata*) and *Scylla paramamosain*. [https://en.wikipedia.org/wiki/Portunidae]"
obo.FOODON_00003309,dog chew bone,A dog treat consisting of an animal bone with or without tendon or other tissue.
obo.FOODON_00003309,dog bone,A dog treat consisting of an animal bone with or without tendon or other tissue.
obo.FOODON_03316368,potato product (deep-frozen),NONE
obo.FOODON_00001088,linseed oil,"An oil used as a nutritional supplement and is a traditional European ethnic food, highly regarded for its nutty flavor."
obo.FOODON_00001088,flaxseed oil,"An oil used as a nutritional supplement and is a traditional European ethnic food, highly regarded for its nutty flavor."
obo.FOODON_00001088,flax seed oil,"An oil used as a nutritional supplement and is a traditional European ethnic food, highly regarded for its nutty flavor."
obo.FOODON_00001088,flax oil,"An oil used as a nutritional supplement and is a traditional European ethnic food, highly regarded for its nutty flavor."
obo.FOODON_03316421,citrus juice concentrates for further commercial processing,NONE
obo.FOODON_03302586,butter biscuit,NONE
obo.FOODON_00002924,green cardamom,Green caramom is cardamom harvested from a green cardamom plant variety.
obo.FOODON_00002924,Elettaria cardamomum,Green caramom is cardamom harvested from a green cardamom plant variety.
obo.FOODON_03301345,gefilte fish,NONE
obo.FOODON_00002003,lingonberry food product,NONE
obo.FOODON_00002061,nutmeg food product,Nutmeg food product is a product made from the nutmeg seed or seed skin.
obo.FOODON_03304929,beef soup,NONE
obo.FOODON_03302365,sour dough starter culture,NONE
obo.FOODON_03315971,"sandwich spread (cocoa-based, energy reduced)",NONE
obo.FOODON_00002909,yellow hito,"Yellow hito is a type of freshwater ""walking catfish"" common in the Philippines."
obo.FOODON_03317194,bakery product (fine),NONE
obo.FOODON_03305681,incaparina flour,A high-quality protein vegetable food developed mainly for children but also useful for other population groups with nutritional deficiencies.
obo.FOODON_00002011,lumpfish food product,NONE
obo.FOODON_03308396,cod steak (raw),NONE
obo.FOODON_03315770,onion (canned),NONE
obo.FOODON_03306225,paraguay tea (dry),NONE
obo.NCBITaxon_7757,sea lamprey,NONE
obo.NCBITaxon_7757,"Petromyzon marinus Linnaeus, 1758",NONE
obo.NCBITaxon_7757,marine lamprey,NONE
obo.NCBITaxon_7757,Petromyzon marinus,NONE
obo.NCBITaxon_7757,petromyzon marinus,NONE
obo.NCBITaxon_7757,sea lampreys,NONE
obo.FOODON_03413642,chione californiensis,NONE
obo.FOODON_03413642,"Chione californiensis (Broderip, 1835)",NONE
obo.FOODON_03413642,california venus,NONE
obo.FOODON_03413642,Chione californiensis,NONE
obo.NCBITaxon_59296,stenodus leucichthys,NONE
obo.NCBITaxon_59296,shee fish,NONE
obo.NCBITaxon_59296,inconnu,NONE
obo.NCBITaxon_59296,stenodus makenii,NONE
obo.NCBITaxon_59296,Stenodus leucichthys,NONE
obo.NCBITaxon_59296,"Stenodus leucichthys (Güldenstädt, 1772)",NONE
obo.NCBITaxon_59296,trout,NONE
obo.FOODON_00002832,Biltong,"Biltong is a form of dried, cured meat that originated in Southern African countrie. Various types of meat are used to produce it, ranging from beef and game meats to fillets of meat cut into strips following the grain of the muscle, or flat pieces sliced across the grain. It is related to beef jerky in that they are both spiced, dried meats; however, the typical ingredients, taste and production processes may differ."
obo.FOODON_03311392,rice (canned),NONE
obo.FOODON_03309670,gulf oyster (raw),NONE
obo.FOODON_03306506,poultry sausage,NONE
obo.FOODON_03307447,chili pepper (whole or parts),NONE
obo.FOODON_03412106,swim crab (portunus spp.),NONE
obo.FOODON_03412106,portunus spp.,NONE
obo.FOODON_00004125,dog chew,A chewy food material for a dog.
obo.FOODON_03316369,potato product (pre-fried),NONE
obo.FOODON_3500009,omega-3- fatty acid supplement,A dietary fat supplement composed primarily of omega-3 fatty acids eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA).
obo.FOODON_3500009,docosahexaenoic acid (DHA) supplement,A dietary fat supplement composed primarily of omega-3 fatty acids eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA).
obo.FOODON_3500009,eicosapentaenoic acid (EPA) supplement,A dietary fat supplement composed primarily of omega-3 fatty acids eicosapentaenoic acid (EPA) and docosahexaenoic acid (DHA).
obo.FOODON_03301102,orange juice solids,NONE
obo.FOODON_00003826,savory leaf,A leaf of a savory plant (Satureja).
obo.FOODON_00003826,savory leaf (whole),A leaf of a savory plant (Satureja).
obo.FOODON_03302684,middle east bread,NONE
obo.FOODON_00002925,brown cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,Indian cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,greater cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,big cardamon,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,Bengal cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,winged cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,Nepal cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,black cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_00002925,hill cardamom,Black cardamom is cardamom harvested from a black cardamom plant variety.
obo.FOODON_03302192,common whitefish (smoked),NONE
obo.FOODON_03304950,oxtail soup,NONE
obo.FOODON_00003641,mizuna leaf,A leaf of a mizuna plant (Brassica rapa subsp. nipposinica).
obo.FOODON_00003641,mizuna leaf (whole),A leaf of a mizuna plant (Brassica rapa subsp. nipposinica).
obo.FOODON_03315972,"sandwich spread (milk-based, energy reduced)",NONE
obo.FOODON_03316069,bread malt,NONE
obo.FOODON_03306251,maple spread,NONE
obo.FOODON_00002024,marlin food product,NONE
obo.FOODON_03308522,"cod composite fillet (skinless, breaded)",NONE
obo.FOODON_03316173,onion pulp,NONE
obo.FOODON_03311583,mate (liquid),NONE
obo.FOODON_03413643,Chione stutchburyi (Wood 1828),NONE
obo.FOODON_03413643,austrovenus stutchburyi,NONE
obo.FOODON_03413643,new zealand cockle,NONE
obo.FOODON_03413643,Austrovenus stutchburyi,NONE
obo.NCBITaxon_480040,arctic whitefish,NONE
obo.NCBITaxon_480040,humpback whitefish,NONE
obo.NCBITaxon_480040,"Coregonus pidschian (Gmelin, 1789)",NONE
obo.NCBITaxon_480040,coregonus pidschian,NONE
obo.NCBITaxon_480040,whitefish,NONE
obo.NCBITaxon_480040,Coregonus pidschian,NONE
obo.NCBITaxon_480040,Coregonus pidschianoides (Pravdin),NONE
obo.FOODON_03317626,"meat (cured, comminuted)",NONE
obo.FOODON_03312030,rice (baked),NONE
obo.FOODON_03309676,stewart island oyster (raw),NONE
obo.FOODON_03317348,poultry (cured),NONE
obo.FOODON_00002563,chipotle,A chipotle is a smoke-dried ripe jalapeño chili pepper used for seasoning.
obo.FOODON_00002563,chilpotle,A chipotle is a smoke-dried ripe jalapeño chili pepper used for seasoning.
obo.FOODON_03412214,"Portunus trituberculatus (Miers, 1876)",NONE
obo.FOODON_03412214,portunus trituberculatus,NONE
obo.FOODON_03412214,gazami crab,NONE
obo.FOODON_03412214,Portunus trituberculatus (Miers 1876),NONE
obo.FOODON_03412214,oriental blue crab,NONE
obo.FOODON_03412214,formosan crab,NONE
obo.FOODON_03303582,dog biscuit,"A dog biscuit is a hard biscuit-based dietary supplement for dogs or other canines, similar to human snack food."
obo.FOODON_03317120,"potato product (peeled, frozen)",NONE
obo.FOODON_03306028,orange (artificially colored),NONE
obo.FOODON_03302695,french toast,NONE
obo.FOODON_03304072,gefilte fish (canned),NONE
obo.FOODON_00001914,gooseberry food product,NONE
obo.FOODON_00001914,gooseberry,NONE
obo.NCBITaxon_762772,neet (fish),NONE
obo.NCBITaxon_762772,Hypsophrys nematopus,NONE
obo.NCBITaxon_762772,"Neetroplus nematopus Günther, 1867",NONE
obo.NCBITaxon_762772,hypsophrys nematopus,NONE
obo.NCBITaxon_762772,neetroplus nematopus,NONE
obo.NCBITaxon_762772,poor man's tropheus,NONE
obo.FOODON_03302730,chicken noodle soup,NONE
obo.FOODON_03315973,"sandwich spread (dried-fruit-based, energy reduced)",NONE
obo.FOODON_03317288,pie (baked),NONE
obo.FOODON_00002037,milkfish food product,NONE
obo.FOODON_03308952,rock cod (raw),NONE
obo.FOODON_00002650,coloured,NONE
obo.FOODON_00002650,colored,NONE
obo.FOODON_00002650,food (colored),NONE
obo.FOODON_03316176,onions in vinegar,NONE
obo.FOODON_03304679,squaw tea (dry),NONE
obo.NCBITaxon_36180,"Coregonus albula (Linnaeus, 1758)",NONE
obo.NCBITaxon_36180,vendace,NONE
obo.NCBITaxon_36180,Coregonus albula,NONE
obo.NCBITaxon_36180,coregonus albula,NONE
obo.FOODON_03411713,chicken hen,"A mature female chicken (usually more than 10 months of age) with meat less tender than that of a roaster, and with a nonflexible breastbone tip."
obo.FOODON_03411713,hen,"A mature female chicken (usually more than 10 months of age) with meat less tender than that of a roaster, and with a nonflexible breastbone tip."
obo.FOODON_03411713,stewing hen,"A mature female chicken (usually more than 10 months of age) with meat less tender than that of a roaster, and with a nonflexible breastbone tip."
obo.FOODON_03411713,stewing chicken,"A mature female chicken (usually more than 10 months of age) with meat less tender than that of a roaster, and with a nonflexible breastbone tip."
obo.FOODON_03315167,"rice (precooked, instant)",NONE
obo.FOODON_03307393,"oyster (pearl, canned)",NONE
obo.FOODON_00002167,poultry cured meat,NONE
obo.FOODON_03303439,jalapeno pepper (canned),NONE
obo.FOODON_00002247,snow crab food product,NONE
obo.FOODON_00004127,cat chew,A chewy food material for a cat.
obo.FOODON_00003759,yellow sweet potato,A tuberous root tuber of a yellow sweet potato plant varietal.
obo.FOODON_00003759,yellow variety sweet potato (whole),A tuberous root tuber of a yellow sweet potato plant varietal.
obo.FOODON_03301790,candied citron,NONE
obo.FOODON_00003830,louisiana wormwood leaf,A leaf of an estafiate plant (Artemisia ludoviciana)
obo.FOODON_00003830,estafiate wormwood leaf (whole),A leaf of an estafiate plant (Artemisia ludoviciana)
obo.FOODON_00003830,western mugwort leaf,A leaf of an estafiate plant (Artemisia ludoviciana)
obo.FOODON_00003830,gray sagewort leaf,A leaf of an estafiate plant (Artemisia ludoviciana)
obo.FOODON_00003830,white sagebrush leaf,A leaf of an estafiate plant (Artemisia ludoviciana)
obo.FOODON_00003830,silver wormwood leaf,A leaf of an estafiate plant (Artemisia ludoviciana)
obo.FOODON_03302714,egg bagel,NONE
obo.FOODON_03310743,cardamom ground,NONE
obo.FOODON_03308081,"common whitefish (gutted, raw)",NONE
obo.NCBITaxon_8127,Hawaiian perch,NONE
obo.NCBITaxon_8127,Oreochromis mossambicus,NONE
obo.NCBITaxon_8127,oreochromis mossambicus,NONE
obo.NCBITaxon_8127,mozambique tilapia,NONE
obo.NCBITaxon_8127,tilapia mossambica,NONE
obo.NCBITaxon_8127,"Oreochromis mossambicus (Peters, 1852)",NONE
obo.NCBITaxon_8127,Mozambique tilapia,NONE
obo.NCBITaxon_8127,Java tilapia,NONE
obo.NCBITaxon_8127,Mozambique cichlid,NONE
obo.NCBITaxon_8127,tilapia,NONE
obo.NCBITaxon_8127,"tilapia, mozambique",NONE
obo.NCBITaxon_8127,largemouth tilapia,NONE
obo.NCBITaxon_8127,Hawaiian sunfish,NONE
obo.FOODON_00002023,marjoram food product,NONE
obo.FOODON_00002023,marjoram,NONE
obo.FOODON_03315974,"sandwich spread, fat-based, energy reduced",NONE
obo.FOODON_03316604,bread lecithin,NONE
obo.FOODON_03306767,pumpkin pie (baked),NONE
obo.FOODON_00002076,paddlefish food product,NONE
obo.FOODON_03309062,red cod (raw),NONE
obo.FOODON_03316397,onion (chopped),NONE
obo.FOODON_03304871,ephedra tea (dry),NONE
obo.FOODON_03412693,Coregonus reighardi,NONE
obo.FOODON_03412693,"Coregonus reighardi (Koelz, 1924)",NONE
obo.FOODON_03412693,shortnose cisco,NONE
obo.FOODON_03412693,coregonus reighardi,NONE
obo.FOODON_03411198,broiler,"A chicken younger than 10 weeks old (previously younger than 13 weeks), of either sex, that is tender-meated with soft, pliable, smooth-textured skin and flexible breastbone cartilage."
obo.FOODON_03411198,fryer chicken,"A chicken younger than 10 weeks old (previously younger than 13 weeks), of either sex, that is tender-meated with soft, pliable, smooth-textured skin and flexible breastbone cartilage."
obo.FOODON_03411198,broiler chicken,"A chicken younger than 10 weeks old (previously younger than 13 weeks), of either sex, that is tender-meated with soft, pliable, smooth-textured skin and flexible breastbone cartilage."
obo.FOODON_03411198,broiler or fryer chicken,"A chicken younger than 10 weeks old (previously younger than 13 weeks), of either sex, that is tender-meated with soft, pliable, smooth-textured skin and flexible breastbone cartilage."
obo.FOODON_00003351,brown rice flour,Rice flour made from brown rice and in which the bran and germ are included in the milling process.
obo.FOODON_03309672,"oyster (smoked, canned)",NONE
obo.FOODON_03317350,"poultry (comminuted, cured)",NONE
obo.FOODON_03311515,jalapeno pepper (green),NONE
obo.FOODON_03414138,oregoniidae,"The *Oregoniidae* are a family of crabs, formerly included in the family *Majidae*. It contains the four genera *Chionoecetes, Hyas, Macroregonia, Oregonia*."
obo.FOODON_03414138,oregoniid family,"The *Oregoniidae* are a family of crabs, formerly included in the family *Majidae*. It contains the four genera *Chionoecetes, Hyas, Macroregonia, Oregonia*."
obo.FOODON_03304216,"infant formula (milk-based, liquid, canned)",NONE
obo.FOODON_00003760,red variety sweet potato (whole),A tuberous root tuber of a red sweet potato plant varietal.
obo.FOODON_00003760,red sweet potato,A tuberous root tuber of a red sweet potato plant varietal.
obo.FOODON_03302436,lemon butter,NONE
obo.FOODON_03303004,chicken broth,NONE
obo.FOODON_03303936,blueberry muffin mix,NONE
obo.FOODON_00003793,clove,A flower bud of a clove plant (Syzygium aromaticum).
obo.FOODON_00003793,clove (whole),A flower bud of a clove plant (Syzygium aromaticum).
obo.FOODON_03309318,common whitefish fillet (raw),NONE
obo.NCBITaxon_8128,Nile tilapia,NONE
obo.NCBITaxon_8128,"tilapia, nile",NONE
obo.NCBITaxon_8128,oreochromis niloticus,NONE
obo.NCBITaxon_8128,"Oreochromis niloticus (Linnaeus, 1758)",NONE
obo.NCBITaxon_8128,tilapia nilotica,NONE
obo.NCBITaxon_8128,nile tilapia,NONE
obo.NCBITaxon_8128,tilapia,NONE
obo.NCBITaxon_8128,Oreochromis niloticus,NONE
obo.NCBITaxon_8128,Oreochromis niloticus Trewavas 1983,NONE
obo.NCBITaxon_166755,Periophthalmus barbarus,NONE
obo.NCBITaxon_166755,atlantic mudskipper,NONE
obo.NCBITaxon_166755,periophthalmus barbarus,NONE
obo.NCBITaxon_166755,Atlantic mudskipper,NONE
obo.NCBITaxon_166755,"Periophthalmus barbarus (Linnaeus, 1766)",NONE
obo.FOODON_03317058,sandwich spread with no added sugar (cocoa-based),NONE
obo.FOODON_03430156,chewable tablet,Chewable tablets are the tablets which are required to be broken and chewed in between the teeth before ingestion. These tablets are given to the children who have difficulty in swallowing and to the adults who dislike swallowing. A number of antacid tablets and multivitamin tablets are prepared as chewable tablets. [http://www.pharmpedia.com/Chewable_tablets]
obo.FOODON_03306801,"sweat peas (in butter, canned)",NONE
obo.FOODON_00002113,perch food product,NONE
obo.FOODON_03309087,cod tail (raw),NONE
obo.FOODON_03316398,onion (grated),NONE
obo.FOODON_03302832,sauerkraut juice,NONE
obo.NCBITaxon_61127,"Anguilla dieffenbachii Gray, 1842",NONE
obo.NCBITaxon_61127,eel,NONE
obo.NCBITaxon_61127,new zealand longfin eel,NONE
obo.NCBITaxon_61127,Anguilla dieffenbachii Gray 1842,NONE
obo.NCBITaxon_61127,New Zealand longfin eel,NONE
obo.NCBITaxon_61127,long-finned eel,NONE
obo.NCBITaxon_61127,new zealand long-finned eel,NONE
obo.NCBITaxon_61127,Anguilla dieffenbachii,NONE
obo.NCBITaxon_61127,anguilla dieffenbachii,NONE
obo.NCBITaxon_129788,manila clam,NONE
obo.NCBITaxon_129788,tapes philippinarum,NONE
obo.NCBITaxon_129788,Ruditapes philippinarum,NONE
obo.NCBITaxon_129788,"Venerupis philippinarum (A. Adams and Reeve, 1850)",NONE
obo.NCBITaxon_129788,asari,NONE
obo.NCBITaxon_129788,Manila clam,NONE
obo.NCBITaxon_129788,littleneck clam,NONE
obo.NCBITaxon_129788,tapes japonica,NONE
obo.NCBITaxon_129788,venerupis philippinarum,NONE
obo.NCBITaxon_129788,japanese littleneck clam,NONE
obo.NCBITaxon_129788,Japanese littleneck,NONE
obo.NCBITaxon_129788,Venerupis philippinarum,NONE
obo.FOODON_03414052,coregonus altior,NONE
obo.FOODON_03414052,freshwater herring,NONE
obo.FOODON_03414052,pollan,NONE
obo.FOODON_03414052,Coregonus altior,NONE
obo.FOODON_03414052,"Coregonus pollan Thompson, 1835",NONE
obo.FOODON_03414052,coregonus pollan,NONE
obo.FOODON_03414052,Coregonus pollan Thompson 1835,NONE
obo.FOODON_03414052,coregonus elegans,NONE
obo.FOODON_03411710,roaster chicken,"A young chicken between eight and 12 weeks old, of either sex, with a ready-to-cook carcass weight of five pounds or more, that is tender-meated with soft, pliable, smooth-textured skin and breastbone cartilage that is somewhat less flexible than that of a broiler or fryer."
obo.FOODON_03411710,roasting chicken,"A young chicken between eight and 12 weeks old, of either sex, with a ready-to-cook carcass weight of five pounds or more, that is tender-meated with soft, pliable, smooth-textured skin and breastbone cartilage that is somewhat less flexible than that of a broiler or fryer."
obo.FOODON_00003353,glutinous rice flour,Flour made from glutinous rice.
obo.FOODON_03309673,oyster in brine (canned),NONE
obo.FOODON_03317360,poultry roll (cooked),NONE
obo.FOODON_00003599,summer crookneck squash,A pepo fruit of an acorn squash plant (Cucurbita pepo var. ovifera).
obo.FOODON_00003599,acorn squash (whole),A pepo fruit of an acorn squash plant (Cucurbita pepo var. ovifera).
obo.FOODON_00003599,ornamental gourd,A pepo fruit of an acorn squash plant (Cucurbita pepo var. ovifera).
obo.FOODON_00003599,pepper squash,A pepo fruit of an acorn squash plant (Cucurbita pepo var. ovifera).
obo.FOODON_00003599,pattypan squash,A pepo fruit of an acorn squash plant (Cucurbita pepo var. ovifera).
obo.FOODON_03305039,"infant formula (milk-based, liquid, iron-fortified)",NONE
obo.FOODON_00003761,jersey yellow sweet potato,"A tuberous root tuber of a jersey yellow sweet potato plant, a heirloom varietal of sweet potato plant."
obo.FOODON_00003761,jersey yellow sweet potato (whole),"A tuberous root tuber of a jersey yellow sweet potato plant, a heirloom varietal of sweet potato plant."
obo.FOODON_03306191,lemonade concentrate (liquid),A lemon juice concentrate that can be mixed with water to create lemonade.
obo.NCBITaxon_29151,european smelt,NONE
obo.NCBITaxon_29151,European smelt,NONE
obo.NCBITaxon_29151,"Osmerus eperlanus Linnaeus, 1758",NONE
obo.NCBITaxon_29151,smelt,NONE
obo.NCBITaxon_29151,Osmerus eperlanus,NONE
obo.NCBITaxon_29151,"Osmerus eperlanus (Linnaeus, 1758)",NONE
obo.NCBITaxon_29151,osmerus eperlanus,NONE
obo.FOODON_03304081,chicken soup mix,NONE
obo.FOODON_00003838,Kra thom Na leaf,A leaf of a kra thom na plant (Mitragyna javanica).
obo.FOODON_00003838,Mitragyna javanica leaf,A leaf of a kra thom na plant (Mitragyna javanica).
obo.FOODON_00003838,kra thom na leaf (whole),A leaf of a kra thom na plant (Mitragyna javanica).
obo.FOODON_03304370,butter biscuit and chocolate,NONE
